Unnamed: 0,施設分類,管理事務所名,管理先電話番号,緯度,経度,施設名,施設名カナ,路線種別,路線名,所在地,橋梁の種類,架設年（西暦）,橋長（m）,幅員（m）,離島架橋,長大橋,特殊橋,重要物流道路,緊急輸送道路,跨線橋,跨道橋,その他,最新点検年度,健全度Ⅰ,健全度Ⅱ,健全度Ⅲ,健全度Ⅳ,2023年点検,2024年点検,2025年点検,2026年点検,2027年点検,最新補修年度,2023年補修,2024年補修,2025年補修,2026年補修,2027年補修,対策内容,橋梁管理カルテ,橋梁管理カルテURL,geometry,bridge_id,node_type,dist_to_river,dist_to_coast,betweenness,num_buildings,num_public_facilities,num_hospitals,num_schools,num_bus_stops,num_street_connections,importance_score_base,public_access_score,traffic_proxy_score,importance_score,importance_rank,importance_category,degree,num_neighbors,component_increase,disconnected_nodes,k_hop_nodes,indirect_damage_score,narrative
83-01-002075,橋梁,防府土木建築事務所,0835-22-3485,34.25175,131.58517,第2平谷橋,ﾀﾞｲ2ﾋﾗﾀﾆﾊｼ,一般県道,引谷篠目線,山口市仁保上郷,RC床版橋,1970,2.5,3.5,,,,,,,,○,2019,○,,,,,○,,,,,,,,,,,,,POINT (14647994.12034634 4062656.20097509),BR_0425,bridge,15.794460689583463,28108.740884060837,7.984010898306625e-07,0,0,0,0,0,2,0.00029177035989459834,0.0,100.0,20.000175062215938,713,very_low,56.0,56.0,0.0,0.0,71.0,0.49223045661008846,【最低重要度】重要度が最も低いクラスの橋梁です（ランク713位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002076,橋梁,防府土木建築事務所,0835-22-3485,34.25301,131.58436,第3平谷橋,ﾀﾞｲ3ﾋﾗﾀﾆﾊｼ,一般県道,引谷篠目線,山口市仁保上郷,RC床版橋,1970,2.6,3.4,,,,,,,,○,2019,○,,,,,○,,,,,,,,,,,,,POINT (14647903.951558795 4062825.894013025),BR_0426,bridge,11.136517894522159,28292.912766211957,5.89920910862339e-05,0,0,0,0,0,2,0.02155826672382926,0.0,100.0,20.012934960034297,664,very_low,41.0,41.0,0.0,0.0,56.0,0.36732010518766434,【最低重要度】重要度が最も低いクラスの橋梁です（ランク664位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002077,橋梁,防府土木建築事務所,0835-22-3485,34.25362,131.58421,第4平谷B橋,ﾀﾞｲ4ﾋﾗﾀﾆBﾊｼ,一般県道,引谷篠目線,山口市仁保上郷,PCボックス,1980,2.8,5.0,,,,,,,,○,2021,,○,,,,,,○,,,,,,,,,83-01-002077,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002077_橋梁管理カルテ【第4平谷B橋】.pdf,POINT (14647887.253635177 4062908.047904615),BR_0427,bridge,0.7083155165307756,28376.74641554941,2.0368450245514922e-05,0,0,0,0,0,2,0.007443514461997508,0.0,100.0,20.0044661086772,692,very_low,26.0,26.0,0.0,0.0,40.0,0.2388636544744601,【最低重要度】重要度が最も低いクラスの橋梁です（ランク692位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002078,橋梁,防府土木建築事務所,0835-22-3485,34.25809,131.58129,第5平谷橋,ﾀﾞｲ5ﾋﾗﾀﾆﾊｼ,一般県道,引谷篠目線,山口市仁保上郷,RC床版橋,1970,6.7,5.2,,,,,,,,○,2019,○,,,,,○,,,,,,,,,,,,,POINT (14647562.20072206 4063510.079022859),BR_0428,bridge,369.97871547020645,29032.039890992877,5.269974190301403e-09,0,0,0,0,0,2,1.925876963000649e-06,0.0,100.0,20.000001155526178,722,very_low,2.0,2.0,0.0,0.0,13.0,0.028368794326241134,【最低重要度】重要度が最も低いクラスの橋梁です（ランク722位、スコア20.0）。
83-01-002079,橋梁,防府土木建築事務所,0835-22-3485,34.25346,131.57834,第6平谷橋,ﾀﾞｲ6ﾋﾗﾀﾆﾊｼ,一般県道,引谷篠目線,山口市仁保上郷,RCT桁橋,1970,8.9,3.8,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14647233.80822422 4062886.4992852625),BR_0429,bridge,0.13937890348467688,28492.7516424473,5.269974190301403e-09,0,0,0,0,0,2,1.925876963000649e-06,0.0,100.0,20.000001155526178,722,very_low,2.0,2.0,0.0,0.0,13.0,0.028368794326241134,【最低重要度】重要度が最も低いクラスの橋梁です（ランク722位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002080,橋梁,防府土木建築事務所,0835-22-3485,34.25439,131.57702,第7平谷橋,ﾀﾞｲ7ﾋﾗﾀﾆﾊｼ,一般県道,引谷篠目線,山口市仁保上郷,RC床版橋,1970,3.8,5.8,,,,,,,,○,2019,○,,,,,○,,,,,,,,,,,,,POINT (14647086.866496373 4063011.751208378),BR_0430,bridge,10.904236474289798,28647.59156412617,5.269974190301403e-09,0,0,0,0,0,2,1.925876963000649e-06,0.0,100.0,20.000001155526178,722,very_low,2.0,2.0,0.0,0.0,13.0,0.028368794326241134,【最低重要度】重要度が最も低いクラスの橋梁です（ランク722位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002081,橋梁,防府土木建築事務所,0835-22-3485,34.05562,131.34825,今坂橋,ｲﾏｻｶﾊｼ,一般県道,江崎陶線,山口市江崎,RCT桁橋,1974,17.7,7.3,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14621620.306587595 4036272.880541935),BR_0431,bridge,623.8997562803071,4272.563905415702,0.0007764384723925814,0,0,0,0,0,2,0.2837442676512931,0.0,100.0,20.170246560590776,432,very_low,251.0,251.0,0.0,0.0,270.0,2.1302494222647224,【最低重要度】重要度が最も低いクラスの橋梁です（ランク432位、スコア20.2）。
83-01-002082,橋梁,防府土木建築事務所,0835-22-3485,34.05549,131.35135,今坂B橋,ｲﾏｻｶBﾊｼ,一般県道,江崎陶線,山口市江崎,RCボックス,不明,3.7,16.6,,,,,,,,○,2020,,,○,,○,,,,,,,,,○,,断面修復工,83-01-002082,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002082_橋梁管理カルテ【今坂B橋】.pdf,POINT (14621965.397009054 4036255.413286057),BR_0432,bridge,303.82078284475983,3933.3316505620073,1.8315795298392524e-05,0,0,0,0,0,2,0.006693385384908755,0.0,100.0,20.004016031230947,696,very_low,383.0,383.0,0.0,0.0,407.0,3.247191011235955,【最低重要度】重要度が最も低いクラスの橋梁です（ランク696位、スコア20.0）。
83-01-002083,橋梁,防府土木建築事務所,0835-22-3485,34.06066,131.36166,下高根B橋,ｼﾓﾀｶﾈBﾊｼ,一般県道,江崎陶線,山口市江崎,RCボックス,不明,2.9,11.9,,,,,,,,○,2018,○,,,,○,,,,,,,,,,,,,,POINT (14623113.100959131 4036950.0932689384),BR_0433,bridge,390.59065569708025,3142.4505517594826,0.012848152281174202,0,0,0,0,0,2,4.695271665841396,0.0,100.0,22.817162999504838,116,very_low,1112.0,1112.0,4.0,4.0,1140.0,9.5461865270676,【最低重要度】重要度が最も低いクラスの橋梁です（ランク116位、スコア22.8）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002084,橋梁,防府土木建築事務所,0835-22-3485,34.09775,131.40087,昭和通り1号橋,ｼｮｳﾜﾄﾞｵﾘ1ｺﾞｳｷｮｳ,一般県道,江崎陶線,山口市小郡下郷,RC床版橋,1928,3.3,12.2,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14627477.938193137 4041935.027121648),BR_0434,bridge,680.1564859075478,6305.436986882748,0.018562855640914498,0,0,0,0,0,2,6.7836719413419475,0.0,100.0,24.070203164805168,89,very_low,2982.0,2982.0,107.0,107.0,3019.0,30.66508558280207,【最低重要度】重要度が最も低いクラスの橋梁です（ランク89位、スコア24.1）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002085,橋梁,防府土木建築事務所,0835-22-3485,34.09726,131.40226,昭和通り2号橋,ｼｮｳﾜﾄﾞｵﾘ2ｺﾞｳｷｮｳ,一般県道,江崎陶線,山口市小郡下郷,RC床版橋,1928,3.2,12.7,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14627632.672285343 4041869.156387209),BR_0435,bridge,528.7932811735013,6261.038570220682,0.1285856719941714,0,0,0,0,0,2,46.9907772833645,0.0,100.0,48.1944663700187,8,low,2904.0,2904.0,0.0,0.0,2944.0,24.297194995617183,【低重要度】比較的重要度が低い橋梁です（ランク8位、スコア48.2）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002086,橋梁,防府土木建築事務所,0835-22-3485,34.09394,131.41214,丸尾沖橋,ﾏﾙｵｵｷﾊｼ,一般県道,江崎陶線,山口市陶,RC床版橋,1961,3.3,12.4,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14628732.508854378 4041422.858599147),BR_0436,bridge,650.8894151938732,6090.46468445651,0.0028684785716261954,0,0,0,0,0,2,1.0482663862230313,0.0,100.0,20.62895983173382,282,very_low,852.0,852.0,2.0,2.0,882.0,7.281081947891121,【最低重要度】重要度が最も低いクラスの橋梁です（ランク282位、スコア20.6）。 ネットワーク上で一定の交通経路が通過しています。
83-01-002087,橋梁,防府土木建築事務所,0835-22-3485,34.09133,131.42127,西陶橋,ﾆｼｽｴﾊｼ,一般県道,江崎陶線,山口市陶,RCT桁橋,1958,7.7,13.0,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14629748.85580532 4041072.016302642),BR_0437,bridge,1098.8157693073153,6177.233364573145,0.010005588807628814,0,0,0,0,0,2,3.6564757795839204,0.0,100.0,22.193885467750352,143,very_low,444.0,444.0,0.0,0.0,468.0,3.7551597736871467,【最低重要度】重要度が最も低いクラスの橋梁です（ランク143位、スコア22.2）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002088,橋梁,防府土木建築事務所,0835-22-3485,34.08981,131.42376,西陶1号B橋,ﾆｼｽｴ1ｺﾞｳBﾊﾞｼ,一般県道,江崎陶線,山口市陶,RCボックス,不明,3.6,47.6,,,,,,,,○,2021,,○,,,,,,○,,,,,,,,,83-01-002088,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002088_橋梁管理カルテ【西陶1号B橋】.pdf,POINT (14630026.041337395 4040867.6993363635),BR_0438,bridge,845.3015966277895,6112.654227923592,0.0002491538397690697,0,0,0,0,0,2,0.09105161105674467,0.0,100.0,20.054630966634047,556,very_low,302.0,302.0,0.0,0.0,322.0,2.558490716391744,【最低重要度】重要度が最も低いクラスの橋梁です（ランク556位、スコア20.1）。
83-01-002089,橋梁,防府土木建築事務所,0835-22-3485,34.08962,131.42494,西陶2号B橋,ﾆｼｽｴ2ｺﾞｳBﾊｼ,一般県道,江崎陶線,山口市陶,RCボックス,不明,6.5,54.4,,,,,,,,○,2021,,○,,,,,,○,,,,,,,,,83-01-002089,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002089_橋梁管理カルテ【西陶2号B橋】.pdf,POINT (14630157.39833653 4040842.1599735175),BR_0439,bridge,718.5719009693394,6151.201939817344,0.003316800545969326,0,0,0,0,0,2,1.2121026653424594,0.0,100.0,20.727261599205477,269,very_low,276.0,276.0,0.0,0.0,291.0,2.324248944138975,【最低重要度】重要度が最も低いクラスの橋梁です（ランク269位、スコア20.7）。 ネットワーク上で一定の交通経路が通過しています。
83-01-002090,橋梁,防府土木建築事務所,0835-22-3485,34.0645,131.36599,新幸ノ江橋,ｼﾝｺｳﾉｴﾊｼ,一般県道,伊佐吉部山口線,山口市江碕,RC床版橋,1929,5.4,20.6,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14623595.11435427 4037466.091901912),BR_0440,bridge,18.55515977743662,3086.6183710837863,0.0009668637197849323,0,0,0,0,0,2,0.3533339058323585,0.0,100.0,20.212000343499415,411,very_low,1379.0,1379.0,0.0,0.0,1398.0,11.523507849231013,【最低重要度】重要度が最も低いクラスの橋梁です（ランク411位、スコア20.2）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002091,橋梁,防府土木建築事務所,0835-22-3485,34.06994,131.37115,嘉川橋,ｶｶﾞﾜﾊｼ,一般県道,江崎陶線,山口市嘉川,RC床版橋,1929,2.3,18.2,,,,,,,,○,2019,,,○,,,○,,,,,,,,○,,断面修復工,83-01-002091,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002091_橋梁管理カルテ【嘉川橋】.pdf,POINT (14624169.522926763 4038197.1299942606),BR_0441,bridge,679.5046130070314,3277.580893881322,0.053638867113648306,0,0,0,0,0,2,19.601966682444093,0.0,100.0,31.761180009466457,26,low,1582.0,1582.0,237.0,237.0,1602.0,25.906963713774125,【低重要度】比較的重要度が低い橋梁です（ランク26位、スコア31.8）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002092,橋梁,防府土木建築事務所,0835-22-3485,34.0786,131.38229,肥後領橋,ﾋｺﾞﾘｮｳﾊｼ,一般県道,江崎陶線,山口市嘉川,RC床版橋,1929,4.3,9.4,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14625409.6220542 4039360.9749824135),BR_0442,bridge,6.017634966035382,3866.7925348111185,0.001606293403178058,0,0,0,0,0,2,0.5870092241995608,0.0,100.0,20.352205534519737,350,very_low,1231.0,1231.0,0.0,0.0,1252.0,10.298151247111324,【最低重要度】重要度が最も低いクラスの橋梁です（ランク350位、スコア20.4）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002093,橋梁,防府土木建築事務所,0835-22-3485,34.07912,131.38308,沖田橋,ｵｷﾀﾊｼ,一般県道,江崎陶線,山口市嘉川,RC床版橋,1929,7.0,10.4,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14625497.564451925 4039430.863226075),BR_0443,bridge,13.11937858224811,3918.7605501618723,0.005357213343047652,0,0,0,0,0,2,1.9577579302461616,0.0,100.0,21.174654758147696,213,very_low,1152.0,1152.0,5.0,5.0,1173.0,9.908000112376616,【最低重要度】重要度が最も低いクラスの橋梁です（ランク213位、スコア21.2）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002094,橋梁,防府土木建築事務所,0835-22-3485,34.09546,131.39388,唐樋橋,ｶﾗﾋﾊｼ,一般県道,江崎陶線,山口市小郡下郷,RCT桁橋,1928,9.9,15.2,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14626699.81495249 4041627.1855342397),BR_0444,bridge,85.32148674666571,5950.416389550549,0.011310473941953869,0,0,0,0,0,2,4.133337359700104,0.0,100.0,22.480002415820064,131,very_low,2657.0,2657.0,77.0,77.0,2713.0,26.419810225300672,【最低重要度】重要度が最も低いクラスの橋梁です（ランク131位、スコア22.5）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川に近接しており、洪水リスクに留意が必要です。
83-01-002095,橋梁,防府土木建築事務所,0835-22-3485,34.02907,131.45797,新川川B橋,ｱｲｵﾆﾞｼBﾊｼ,一般県道,大海秋穂二島線,山口市秋穂東,RC ボックス,1991,5.7,12.5,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14633834.28111743 4032706.0851267367),BR_0445,bridge,146.27793261552858,870.4812118642856,0.03351884608645129,0,0,0,0,0,2,12.249239023420918,0.0,100.0,27.34954341405255,48,very_low,312.0,312.0,14.0,14.0,322.0,3.3558914294843945,【最低重要度】重要度が最も低いクラスの橋梁です（ランク48位、スコア27.3）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 海岸線から870mと非常に近く、飛来塩分による腐食劣化リスクが極めて高い状況です。
83-01-002096,橋梁,防府土木建築事務所,0835-22-3485,34.0322,131.44327,東天田橋,ﾋｶﾞｼｱﾏﾀﾞﾊｼ,一般県道,大海秋穂二島線,山口市秋穂西,PCT桁橋,1991,22.2,12.5,,,,,○,,○,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14632197.884602774 4033126.5193426507),BR_0446,bridge,7.572232469281047,2533.0621554814406,1.2081415831265966e-05,0,0,0,0,0,2,0.004415072937678987,0.0,100.0,20.002649043762606,698,very_low,93.0,93.0,0.0,0.0,104.0,0.7861582596222807,【最低重要度】重要度が最も低いクラスの橋梁です（ランク698位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。 海岸線から2.0km圏内にあり、塩害リスクに留意が必要です。
83-01-002097,橋梁,防府土木建築事務所,0835-22-3485,34.032,131.44094,東天田B橋,ﾋｶﾞｼｱﾏﾀﾞBﾊｼ,一般県道,大海秋穂二島線,山口市秋穂西,RC ボックス,不明,4.8,13.94,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14631938.510189226 4033099.6540726502),BR_0447,bridge,235.23090720822637,2767.5822925755037,0.04052898156431279,0,0,0,0,0,2,14.811046337235272,0.0,100.0,28.886627802341163,39,very_low,98.0,98.0,0.0,0.0,112.0,0.8384333413020957,【最低重要度】重要度が最も低いクラスの橋梁です（ランク39位、スコア28.9）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 海岸線から2.0km圏内にあり、塩害リスクに留意が必要です。
83-01-002098,橋梁,防府土木建築事務所,0835-22-3485,34.03159,131.43543,西天田B橋,ﾆｼｱﾏﾀﾞBﾊｼ,一般県道,大海秋穂二島線,山口市秋穂西,RC ボックス,不明,5.1,13.87,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14631325.139794951 4033044.5804671366),BR_0448,bridge,53.799361893112646,2474.328181659039,0.00015165404727430346,0,0,0,0,0,2,0.05542096136426967,0.0,100.0,20.033252576818562,613,very_low,44.0,44.0,0.0,0.0,58.0,0.388756076181369,【最低重要度】重要度が最も低いクラスの橋梁です（ランク613位、スコア20.0）。 河川に近接しており、洪水リスクに留意が必要です。 海岸線から2.0km圏内にあり、塩害リスクに留意が必要です。
83-01-002099,橋梁,防府土木建築事務所,0835-22-3485,34.03151,131.42891,長沢橋,ﾅｶﾞｻﾜﾊﾞｼ,一般県道,大海秋穂二島線,山口市秋穂二島,PCT桁橋,1990,31.5,12.5,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14630599.336714981 4033033.8344287993),BR_0449,bridge,14.01910093472917,2051.1103663861927,1.1933856553937527e-05,0,0,0,0,0,2,0.0043611483827149695,0.0,100.0,20.00261668902963,700,very_low,46.0,46.0,0.0,0.0,64.0,0.4195951868674795,【最低重要度】重要度が最も低いクラスの橋梁です（ランク700位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。 海岸線から2.0km圏内にあり、塩害リスクに留意が必要です。
83-01-002100,橋梁,防府土木建築事務所,0835-22-3485,34.03147,131.42596,惣在所B橋,ｿｳｻﾞｲｼｮBﾊｼ,一般県道,大海秋穂二島線,山口市秋穂二島,RC ボックス,不明,7.0,12.55,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14630270.94421714 4033028.4614134296),BR_0450,bridge,175.19351213143958,1819.95288468292,0.0001769235735167987,0,0,0,0,0,2,0.06465554140185778,0.0,100.0,20.038793324841116,600,very_low,55.0,55.0,0.0,0.0,74.0,0.49808749701171406,【最低重要度】重要度が最も低いクラスの橋梁です（ランク600位、スコア20.0）。 海岸線から1819mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002101,橋梁,防府土木建築事務所,0835-22-3485,34.10299,131.509,江良橋,ｴﾗﾊﾞｼ,一般県道,大内右田線,山口市小鯖,RC床版橋,1955,4.5,6.1,,,,,,,,○,2020,,,○,,,,○,,,,,,,○,,断面修復工,83-01-002101,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002101_橋梁管理カルテ【江良橋】.pdf,POINT (14639514.91473261 4042639.4645377984),BR_0451,bridge,12.858112360571733,9543.79096927099,0.0037230865711835176,0,0,0,0,0,2,1.3605771868665129,0.0,100.0,20.816346312119908,252,very_low,224.0,224.0,127.0,127.0,227.0,8.648508456406079,【最低重要度】重要度が最も低いクラスの橋梁です（ランク252位、スコア20.8）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002102,橋梁,防府土木建築事務所,0835-22-3485,34.02677,131.33588,宮の北橋,ﾐﾔﾉｷﾀﾊｼ,主要地方道,宇部防府線,山口市阿知須町河内,PCT桁橋,1989,27.0,21.5,,,,○,○,,○,,2020,,○,,,,,○,,,,,,,,,,,,POINT (14620243.284486484 4032397.149741546),BR_0452,bridge,166.80683902901268,4979.912196800909,0.0001413802325903109,0,0,0,0,0,2,0.05166646422489991,0.0,100.0,20.03099987853494,616,very_low,361.0,361.0,0.0,0.0,391.0,3.0852657582277474,【最低重要度】重要度が最も低いクラスの橋梁です（ランク616位、スコア20.0）。
83-01-002103,橋梁,防府土木建築事務所,0835-22-3485,34.02576,131.33858,宮の脇橋,ﾐﾔﾉﾜｷﾊｼ,主要地方道,宇部防府線,山口市阿知須町河内,PCT桁橋,1990,41.0,14.4,,,,,,○,○,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14620543.847111626 4032261.489457376),BR_0453,bridge,434.0104318751569,4684.406857465542,0.010275308721675536,0,0,0,0,0,2,3.755043125488776,0.0,100.0,22.253025875293265,141,very_low,411.0,411.0,0.0,0.0,441.0,3.5016335963024945,【最低重要度】重要度が最も低いクラスの橋梁です（ランク141位、スコア22.3）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-002104,橋梁,防府土木建築事務所,0835-22-3485,34.02555,131.3429,河内区B橋,ｺｳﾁｸBﾊｼ,主要地方道,宇部防府線,山口市阿知須,RCボックス,不明,4.7,17.4,,,,,,,,○,2021,○,,,,,,,○,,,,,,,,,83-01-002104,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002104_橋梁管理カルテ【河内区B橋】.pdf,POINT (14621024.74731185 4032233.283066392),BR_0454,bridge,391.76655867176527,4339.308000375384,0.001664763766819452,0,0,0,0,0,2,0.608376829104053,0.0,100.0,20.365026097462433,348,very_low,588.0,588.0,5.0,5.0,619.0,5.246831891801273,【最低重要度】重要度が最も低いクラスの橋梁です（ランク348位、スコア20.4）。 ネットワーク上で一定の交通経路が通過しています。
83-01-002105,橋梁,防府土木建築事務所,0835-22-3485,34.03144,131.35224,新由良橋,ｼﾝﾕﾗﾊｼ,主要地方道,宇部防府線,山口市佐山,PCT桁橋,1991,27.5,13.8,,,,,,,,○,2020,○,,,,,,○,,,,,,,,,,,,POINT (14622064.471355861 4033024.431653566),BR_0455,bridge,17.430847113684173,3444.579941997497,0.040253045715708605,0,0,0,0,0,2,14.710207419452555,0.0,100.0,28.826124451671532,40,very_low,743.0,743.0,16.0,16.0,784.0,7.161995291472255,【最低重要度】重要度が最も低いクラスの橋梁です（ランク40位、スコア28.8）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002106,橋梁,防府土木建築事務所,0835-22-3485,34.03218,131.35476,由良後B橋,ﾕﾗｺﾞBﾊｼ,主要地方道,宇部防府線,山口市佐山,RCボックス,不明,8.9,26.0,,,,,,,,○,2021,○,,,,,,,○,,,,,,,,,83-01-002106,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002106_橋梁管理カルテ【由良後B橋】.pdf,POINT (14622344.996472659 4033123.832812799),BR_0456,bridge,49.94759976272033,3152.109604016293,0.011578294030304985,0,0,0,0,0,2,4.231210426959796,0.0,100.0,22.538726256175877,129,very_low,961.0,961.0,14.0,14.0,1000.0,8.863182847127234,【最低重要度】重要度が最も低いクラスの橋梁です（ランク129位、スコア22.5）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-002107,橋梁,防府土木建築事務所,0835-22-3485,34.01029,131.36085,昭和橋,ｼｮｳﾜﾊﾞｼ,一般県道,山口阿知須宇部線,山口市阿知須,鋼H桁橋,1968,32.0,16.0,,,,,,,,○,2019,,○,,,,○,,,,,,,,,,,,,POINT (14623022.93217159 4030183.805429271),BR_0457,bridge,24.477320718303293,1526.688299463541,0.02875456280952864,0,0,0,0,0,2,10.508163436158922,0.0,100.0,26.304898061695354,56,very_low,2747.0,2747.0,1099.0,1099.0,2766.0,81.75800076221802,【最低重要度】重要度が最も低いクラスの橋梁です（ランク56位、スコア26.3）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。 海岸線から1526mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002108,橋梁,防府土木建築事務所,0835-22-3485,34.08162,131.39693,嘉川1号B橋,ｶｶﾞﾜ1ｺﾞｳBﾊｼ,一般県道,山口阿知須宇部線,山口市嘉川,ボックスカルバート,不明,8.0,20.0,,,,,,,,○,2020,,○,,,,,○,,,,,,,,,,,,POINT (14627039.33939941 4039766.8703884063),BR_0458,bridge,298.15665700687595,4103.496953114101,0.0013438776733590947,0,0,0,0,0,2,0.4911111437654249,0.0,100.0,20.294666686259255,375,very_low,325.0,325.0,0.0,0.0,351.0,2.771296517650809,【最低重要度】重要度が最も低いクラスの橋梁です（ランク375位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。
83-01-002109,橋梁,防府土木建築事務所,0835-22-3485,34.02632,131.36802,無名B橋⑨,ﾑﾒｲBﾊｼ,一般県道,山口阿知須宇部線,山口市阿知須,ボックスカルバート,1993,5.4,17.5,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14623821.092920579 4032336.706841246),BR_0459,bridge,316.311577399702,1814.1892660350538,0.0002490062804917413,0,0,0,0,0,2,0.09099768650178065,0.0,100.0,20.054598611901067,557,very_low,401.0,401.0,0.0,0.0,436.0,3.4360905251414455,【最低重要度】重要度が最も低いクラスの橋梁です（ランク557位、スコア20.1）。 海岸線から1814mの距離にあり、塩害による劣化リスクが高いと考えられます。
83-01-002110,橋梁,防府土木建築事務所,0835-22-3485,34.16579,131.47376,井手ヶ原橋,ｲﾃﾞｶﾞﾊﾗﾊｼ,一般県道,山口秋吉台公園自転車道,山口市平井,鋼Ｉ桁橋,1974,145.3,3.1,,,,,,,,○,2019,,,○,,,○,,,,,○,,,,,ボルト取替工,83-01-002110,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-002110_橋梁管理カルテ【井手ヶ原橋】.pdf,POINT (14635592.015877059 4051085.356405951),BR_0460,bridge,54.7532107659383,17207.937203693018,0.006136068098606487,0,0,0,0,0,2,2.2423852124849906,0.0,100.0,21.345431127490993,199,very_low,2306.0,2306.0,0.0,0.0,2361.0,19.37062714160491,【最低重要度】重要度が最も低いクラスの橋梁です（ランク199位、スコア21.3）。 ネットワーク上で一定の交通経路が通過しています。 河川に近接しており、洪水リスクに留意が必要です。
